taxon_id,scientific_name,common_name,is_final_species,model_label,model_display_name,modalities,image_backbone,sat_backbone,imagery_source,descriptor_source,fit_result_path,fit_result_exists,sat_backbone_data,lppd_test,lppd_null_test,lppd_oracle_test,lppd_test_norm,biolith_ap_test,biolith_roc_auc_test,lr_map_test,lr_precision_test,lr_recall_test,lr_f1_test,lr_mcc_test
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/667a4650-a141-4c4e-844e-58cdeaeb4ae1_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-5352.04150390625,-5478.15869140625,-3142.542236328125,0.05399738780988399,0.2771838532656561,0.6944864493500389,0.27235814885512205,0.2857142857142857,0.0074487895716946,0.014519056261343012,0.02013105035580264
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,sentinel,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/667a4650-a141-4c4e-844e-58cdeaeb4ae1_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,graft,-5703.10498046875,-5477.6904296875,-3180.15771484375,-0.09811157391792784,0.2282587104163426,0.6330173021641265,0.23429292895152243,0.0,0.0,0.0,-0.02318369546387775
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,naip,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/667a4650-a141-4c4e-844e-58cdeaeb4ae1_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,graft_naip,-5591.82080078125,-5477.6904296875,-3180.15771484375,-0.049675188673651484,0.23795771117926265,0.6476418795537959,0.2378677214504481,0.26666666666666666,0.0148975791433892,0.02821869488536155,0.024571886173956038
819ea972-9d43-40f8-a47d-f415c816de94,Martes americana,american marten,False,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/819ea972-9d43-40f8-a47d-f415c816de94_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-56.69847869873047,-46.268733978271484,-45.88753128051758,-27.360102071450015,0.04464249652015949,0.8857142857142857,0.14782163134531726,0.0,0.0,0.0,0.0
819ea972-9d43-40f8-a47d-f415c816de94,Martes americana,american marten,False,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,sentinel,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/819ea972-9d43-40f8-a47d-f415c816de94_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,graft,-69.3329086303711,-46.26873016357422,-45.649871826171875,-37.268914504099115,0.023952903690719132,0.8326118326118326,0.03615144499062728,0.0,0.0,0.0,-0.022823214900856082
819ea972-9d43-40f8-a47d-f415c816de94,Martes americana,american marten,False,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,naip,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/819ea972-9d43-40f8-a47d-f415c816de94_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,graft_naip,-69.47917938232422,-46.26873016357422,-45.649871826171875,-37.50527029525982,0.017896341992254823,0.767965367965368,0.03375915228596605,0.0,0.0,0.0,-0.016028543399253116
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/86f5b978-4f30-40cc-bd08-be9e3fba27a0_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-10284.154296875,-12743.1767578125,-6042.35546875,0.36697329399774775,0.7674969718569562,0.8168969635646348,0.7571375947025961,0.7529843893480257,0.5869720830350752,0.6596942880128721,0.4149669616512416
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,sentinel,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/86f5b978-4f30-40cc-bd08-be9e3fba27a0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,graft,-10865.296875,-12743.17578125,-6061.72607421875,0.2810586008413424,0.7780253877835843,0.8098752771171112,0.7804464740231752,0.7532833020637899,0.5748031496062992,0.6520503451075924,0.4083821238877187
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,naip,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/86f5b978-4f30-40cc-bd08-be9e3fba27a0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,graft_naip,-11261.236328125,-12743.17578125,-6061.72607421875,0.22179908823761335,0.7311253327075886,0.7864239893023377,0.7305292517096108,0.7370600414078675,0.5096635647816751,0.6026237833262802,0.3551752966676457
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/87be3a5c-e60a-4e7e-88c7-21544914d067_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-9083.0615234375,-8642.29296875,-5326.3603515625,-0.13292446064882646,0.40532509807117556,0.645844433936312,0.3929693295289106,0.34285714285714286,0.025613660618996798,0.047666335650446874,0.009010799874053699
