taxon_id,scientific_name,common_name,metric,model,model_display_name,delta,baseline,target
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,lr_mcc_test,refit_sentinel,Sentinel GRAFT,0.0275209280613954,0.0,0.0275209280613954
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,lr_mcc_test,refit_sentinel,Sentinel GRAFT,-0.0433147458196803,0.0201310503558026,-0.0231836954638777
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,lr_mcc_test,refit_sentinel,Sentinel GRAFT,0.17971012882015724,0.257279339494729,0.4369894683148862
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,lr_mcc_test,refit_sentinel,Sentinel GRAFT,-0.006584837763522866,0.4149669616512416,0.4083821238877187
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,lr_mcc_test,refit_sentinel,Sentinel GRAFT,0.019475155202313132,-0.3630214466474385,-0.3435462914451254
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,lr_mcc_test,refit_sentinel,Sentinel GRAFT,-0.005487047411297696,0.0350790355820484,0.0295919881707507
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,lr_mcc_test,refit_sentinel,Sentinel GRAFT,-0.1740123154017982,0.3389474418236137,0.1649351264218155
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,lr_mcc_test,refit_sentinel,Sentinel GRAFT,-0.03506511674569723,0.3275913025093544,0.2925261857636572
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,lr_mcc_test,refit_sentinel,Sentinel GRAFT,0.0656308634976048,0.0090107998740536,0.0746416633716584
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,lr_mcc_test,refit_sentinel,Sentinel GRAFT,0.0,0.0,0.0
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,lr_mcc_test,refit_sentinel,Sentinel GRAFT,-0.13621748875610523,0.4790843974242746,0.3428669086681694
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,lppd_test_norm,refit_naip,NAIP GRAFT,-0.22253934486789156,0.2596842495012144,0.0371449046333228
