taxon_id,scientific_name,common_name,is_final_species,model_label,model_display_name,modalities,image_backbone,sat_backbone,imagery_source,descriptor_source,fit_result_path,fit_result_exists,sat_backbone_data,lppd_test,lppd_null_test,lppd_oracle_test,lppd_test_norm,biolith_ap_test,biolith_roc_auc_test,lr_map_test,lr_precision_test,lr_recall_test,lr_f1_test,lr_mcc_test
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ac0e8ba7-7261-4d17-8645-11ed3d02165a_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ac0e8ba7-7261-4d17-8645-11ed3d02165a_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/b57debc1-dff2-48d3-a400-f2b5021e71b0_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-11732.8193359375,-14259.4296875,-7156.525390625,0.35571510553424035,0.7580747905656094,0.7675683988160551,0.7536126965387646,0.7428571428571429,0.5209192692987625,0.6124004156563907,0.3389474418236137
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/b57debc1-dff2-48d3-a400-f2b5021e71b0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/b57debc1-dff2-48d3-a400-f2b5021e71b0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ba76d46e-25de-45e2-90a8-bd279b650f7c_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-4025.716796875,-4200.3359375,-2676.748779296875,0.11461053585601286,0.3209899119640143,0.7126406362390239,0.26314514846463516,0.22826086956521738,0.04093567251461988,0.06942148760330578,0.03279031832001724
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ba76d46e-25de-45e2-90a8-bd279b650f7c_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ba76d46e-25de-45e2-90a8-bd279b650f7c_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
df4c64cf-306d-4bf2-aa86-9e9c8d81fd41,Mustela frenata,long-tailed weasel,False,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/df4c64cf-306d-4bf2-aa86-9e9c8d81fd41_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-359.5281982421875,-374.129638671875,-327.5700378417969,0.3136075088567936,0.018115849225951056,0.6937023711719879,0.015006009788687248,0.0,0.0,0.0,0.0
df4c64cf-306d-4bf2-aa86-9e9c8d81fd41,Mustela frenata,long-tailed weasel,False,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/df4c64cf-306d-4bf2-aa86-9e9c8d81fd41_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
df4c64cf-306d-4bf2-aa86-9e9c8d81fd41,Mustela frenata,long-tailed weasel,False,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/df4c64cf-306d-4bf2-aa86-9e9c8d81fd41_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e07c537d-08b8-4c31-9768-51e4adf5a5ab_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-4062.866455078125,-6794.6728515625,-2603.09423828125,0.6517368868684688,0.46702204900082944,0.8161818320744008,0.38379223150111674,0.47878787878787876,0.21351351351351353,0.2953271028037383,0.25727933949472903
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e07c537d-08b8-4c31-9768-51e4adf5a5ab_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e07c537d-08b8-4c31-9768-51e4adf5a5ab_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
e70effd7-855e-4ba3-966c-a4fbb74eab13,Taxidea taxus,american badger,False,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e70effd7-855e-4ba3-966c-a4fbb74eab13_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-253.8389129638672,-290.5389404296875,-286.203369140625,8.464865416561084,0.12151541399433748,0.8097346972721224,0.12140280282925757,0.07608695652173914,0.21875,0.11290322580645161,0.09762672468023452
e70effd7-855e-4ba3-966c-a4fbb74eab13,Taxidea taxus,american badger,False,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e70effd7-855e-4ba3-966c-a4fbb74eab13_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
e70effd7-855e-4ba3-966c-a4fbb74eab13,Taxidea taxus,american badger,False,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e70effd7-855e-4ba3-966c-a4fbb74eab13_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f67c4346-bbbd-43d5-9b19-b541d493019b_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-520.813232421875,-659.9481201171875,-281.64984130859375,0.36779149017939383,0.3463717013821609,0.7031028368794326,0.5106111780405669,0.0,0.0,0.0,0.0
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f67c4346-bbbd-43d5-9b19-b541d493019b_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f67c4346-bbbd-43d5-9b19-b541d493019b_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
f7fb32b6-1531-44e9-a7e2-a3197edafdb9,Ammospermophilus leucurus,white-tailed antelope squirrel,False,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f7fb32b6-1531-44e9-a7e2-a3197edafdb9_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-179.15231323242188,-340.7539978027344,-160.56483459472656,0.8968446364544232,0.6054779034616616,0.9455555555555556,0.7003837393543276,0.0,0.0,0.0,0.0
f7fb32b6-1531-44e9-a7e2-a3197edafdb9,Ammospermophilus leucurus,white-tailed antelope squirrel,False,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f7fb32b6-1531-44e9-a7e2-a3197edafdb9_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
f7fb32b6-1531-44e9-a7e2-a3197edafdb9,Ammospermophilus leucurus,white-tailed antelope squirrel,False,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f7fb32b6-1531-44e9-a7e2-a3197edafdb9_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/febff896-db40-4ac8-bcfe-5bb99a600950_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-3375.45947265625,-2724.113525390625,-1568.8446044921875,-0.5638046133527783,0.20487784396725722,0.37289609260436807,0.17967740619871714,0.10586011342155009,0.19112627986348124,0.1362530413625304,-0.3630214466474385
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/febff896-db40-4ac8-bcfe-5bb99a600950_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/febff896-db40-4ac8-bcfe-5bb99a600950_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
ffe603fc-4920-4302-96d0-65f708bd5b2d,Urocyon cinereoargenteus,grey fox,False,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ffe603fc-4920-4302-96d0-65f708bd5b2d_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-2138.155029296875,-2181.52490234375,-1355.443115234375,0.05250070116983797,0.10427866845148843,0.6747428229665071,0.12863169401861166,0.0,0.0,0.0,0.0
ffe603fc-4920-4302-96d0-65f708bd5b2d,Urocyon cinereoargenteus,grey fox,False,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ffe603fc-4920-4302-96d0-65f708bd5b2d_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
ffe603fc-4920-4302-96d0-65f708bd5b2d,Urocyon cinereoargenteus,grey fox,False,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ffe603fc-4920-4302-96d0-65f708bd5b2d_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
